buy_th,and_sell_th,or_sell_th,ret_2021,ret_2022,ret_2023,ret_2024,ret_2025,sharpe_2021,sharpe_2022,sharpe_2023,sharpe_2024,sharpe_2025,dd_2021,dd_2022,dd_2023,dd_2024,dd_2025,trades_2021,trades_2022,trades_2023,trades_2024,trades_2025,cumulative,avg_return,avg_sharpe,max_drawdown,positive_years
-5,15,30,91.42963779279027,-41.319009394840165,133.3169826071583,76.94825934215991,56.28007947464981,2.9543148848711347,-0.8960781763117741,2.2320041243515005,1.4123711682774955,1.1825508743204816,-7.492184932317203,-61.13164330000467,-25.074438917332326,-26.532286663439987,-18.71281154177515,1,1,2,1,1,624.7744644472963,63.33118996438363,1.3770325751017676,-61.13164330000467,4
-5,15,40,67.29748459230022,-41.319009394840165,133.3169826071583,100.12359904391985,56.28007947464981,1.7890182764257705,-0.8960781763117741,2.2320041243515005,1.6544589882203935,1.1825508743204816,-24.03143559487067,-61.13164330000467,-25.074438917332326,-26.532286663439987,-18.71281154177515,1,1,2,1,1,616.3662669746029,63.13982726463761,1.1923908174012745,-61.13164330000467,4
-5,15,35,67.29748459230022,-41.319009394840165,133.3169826071583,93.80441639207982,56.28007947464981,1.7890182764257705,-0.8960781763117741,2.2320041243515005,1.5911599947562025,1.1825508743204816,-24.03143559487067,-61.13164330000467,-25.074438917332326,-26.532286663439987,-18.71281154177515,1,1,2,1,1,593.7459997584621,61.8759907342696,1.1797310187084364,-61.13164330000467,4
-5,15,25,88.4565029937003,-41.319009394840165,133.3169826071583,66.3249778175999,56.28007947464981,2.9391993011871866,-0.8960781763117741,2.2320041243515005,1.290590848902172,1.1825508743204816,-7.492184932317203,-61.13164330000467,-25.074438917332326,-26.532286663439987,-18.71281154177515,1,1,2,1,1,570.6810159913632,60.61190669965364,1.3496533944899134,-61.13164330000467,4
-5,20,30,91.42963779279027,-41.319009394840165,103.90691695852455,76.94825934215991,56.28007947464981,2.9543148848711347,-0.8960781763117741,1.7875109243985454,1.4123711682774955,1.1825508743204816,-7.492184932317203,-61.13164330000467,-29.96175747265352,-26.532286663439987,-18.71281154177515,1,1,1,1,1,533.4152142904479,57.44917683465688,1.2881339351111767,-61.13164330000467,4
-5,20,40,67.59253087536025,-41.319009394840165,103.90691695852455,100.12359904391985,56.28007947464981,1.7949798082020314,-0.8960781763117741,1.7875109243985454,1.6544589882203935,1.1825508743204816,-24.03143559487067,-61.13164330000467,-29.96175747265352,-26.532286663439987,-18.71281154177515,1,1,1,1,1,527.17101989126,57.31682339152286,1.1046844837659358,-61.13164330000467,4
-5,20,35,67.59253087536025,-41.319009394840165,103.90691695852455,93.80441639207982,56.28007947464981,1.7949798082020314,-0.8960781763117741,1.7875109243985454,1.5911599947562025,1.1825508743204816,-24.03143559487067,-61.13164330000467,-29.96175747265352,-26.532286663439987,-18.71281154177515,1,1,1,1,1,507.36721740335906,56.05298686115485,1.0920246850730975,-61.13164330000467,4
-5,20,25,88.4565029937003,-41.319009394840165,103.90691695852455,66.3249778175999,56.28007947464981,2.9391993011871866,-0.8960781763117741,1.7875109243985454,1.290590848902172,1.1825508743204816,-7.492184932317203,-61.13164330000467,-29.96175747265352,-26.532286663439987,-18.71281154177515,1,1,1,1,1,486.1403516591422,54.72989356992688,1.2607547544993225,-61.13164330000467,4
-10,15,40,0.0,-44.129263691999995,138.10048219854053,131.1880003308,81.53804654815026,0.0,-1.0551781364364932,2.283584805767583,1.943479198446026,1.50738059671217,0.0,-60.43017571478701,-25.074438917332326,-24.433907954210508,-19.2620098682213,0,1,2,1,1,458.31284054447303,61.33945307709816,0.9358532928978572,-60.43017571478701,3
-10,15,35,0.0,-44.129263691999995,138.10048219854053,123.77640578436,81.53804654815026,0.0,-1.0551781364364932,2.283584805767583,1.8798544012181453,1.50738059671217,0.0,-60.43017571478701,-25.074438917332326,-24.433907954210508,-19.2620098682213,0,1,2,1,1,440.41403784595104,59.85713416781016,0.9231283334522811,-60.43017571478701,3
